time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677364617790,20,0.07,752,3072,2319,0,0,0,0,0,32
1677364677791,20,0.06,796,3072,2275,0,0,0,0,0,32
1677364737792,20,0.06,841,3072,2230,0,0,0,0,0,32
1677364797791,20,0.06,884,3072,2187,0,0,0,0,0,32
1677364857790,20,0.06,927,3072,2144,0,0,0,0,0,32
1677364917791,20,0.06,971,3072,2100,0,0,0,0,0,32
1677364977920,20,0,363,3072,2708,0,0,0,0,0,32
1677365039398,20,0,451,3072,2620,0,0,0,0,0,32
1677365099365,20.01,0.18,706,3072,2365,0,0,0,0,0,32
1677365159370,20,0.07,775,3072,2296,0,0,0,0,0,32
1677365219368,20,0.06,819,3072,2252,0,0,0,0,0,32
1677365279366,20,0.06,864,3072,2207,0,0,0,0,0,32
1677365346949,20,0,307,3072,2764,0,0,0,0,0,32
1677365388242,20,0,701,3072,2370,0,0,0,0,0,32
1677365448225,20.01,0.17,1048,3072,2023,0,0,0,0,0,32
1677365508254,20,0.1,1177,3072,1894,13,13,13,13,1,32
1677365568224,20,0.06,1237,3072,1834,25,25,25,25,1,32
1677365628229,20,0.07,1288,3072,1783,54,54,54,54,1,32
1677365688242,20,0.07,395,3072,2676,33,33,33,33,1,32
1677365748224,20,0.07,485,3072,2586,45,45,45,45,1,32
1677365808229,20,0.08,561,3072,2510,57,57,57,57,1,32
1677365868226,20,0.08,632,3072,2439,40,40,40,40,1,32
1677365928224,20,0.08,750,3072,2321,170,170,4,337,2,32
1677365988224,20,0.08,863,3072,2208,68,68,11,125,2,32
1677366048225,20,0.07,968,3072,2103,50,50,16,84,2,32
1677366108227,20,0.08,1168,3072,1903,32,32,22,42,2,32
1677366168234,20,0.07,1307,3072,1764,35,35,16,54,2,32
1677366228227,20,0.07,440,3072,2631,29,29,15,43,2,32
1677366288224,20,0.07,566,3072,2505,25,25,18,32,2,32
1677366348225,20,0.06,672,3072,2399,38,38,16,60,2,32
1677366408227,20,0.07,488,3072,2583,36,36,17,56,2,32
1677366468237,20,0.07,612,3072,2459,28,28,18,38,2,32
1677366528228,20,0.07,743,3072,2328,28,28,18,39,2,32
1677366588230,20,0.06,871,3072,2200,24,24,16,32,2,32
1677366648242,20,0.06,985,3072,2086,31,31,19,43,2,32
1677366708231,20,0.06,1115,3072,1956,32,32,16,48,2,32
1677372440191,20,0,456,3072,2615,0,0,0,0,0,32
1677372500163,20,0.21,656,3072,2415,10,10,10,10,1,32
1677372544345,20,0,369,3072,2702,0,0,0,0,0,32
1677372604329,20.01,0.26,603,3072,2468,0,0,0,0,0,32
1677372664328,20,0.39,710,3072,2361,10,10,10,10,1,32
1677372771539,20,0,363,3072,2708,0,0,0,0,0,32
1677372839282,20,0,500,3072,2571,0,0,0,0,0,32
1677372911582,20,0,439,3072,2632,0,0,0,0,0,32
1677372943514,20,0,422,3072,2649,0,0,0,0,0,32
1677373003492,20.02,0.17,750,3072,2321,0,0,0,0,0,32
1677373117996,20,0,818,3072,2253,0,0,0,0,0,32
1677373177996,20.01,0.52,730,3072,2341,5,5,5,5,1,32
1677373237973,20,0.12,799,3072,2272,18,18,18,18,1,32
1677373325903,20,0,492,3072,2579,0,0,0,0,0,32
1677373385821,20.01,0.25,1202,3072,1869,4,4,4,4,1,32
1677373430715,20,0,511,3072,2560,0,0,0,0,0,32
1677442074495,20,0,615,3072,2456,0,0,0,0,0,32
1677442103443,20,0,490,3072,2581,0,0,0,0,0,32
1677442163373,20.01,0.19,739,3072,2332,0,0,0,0,0,32
1677442223371,20,0.1,416,3072,2655,19,19,19,19,1,32
1677442283372,20,0.07,493,3072,2578,21,21,21,21,1,32
1677442343382,20,0.06,566,3072,2505,32,32,32,32,1,32
1677442403373,20,0.06,643,3072,2428,46,46,46,46,1,32
1677442463372,20,0.05,736,3072,2335,30,30,30,30,1,32
1677442523371,20,0.05,833,3072,2238,59,59,59,59,1,32
1677442583372,20,0.04,907,3072,2164,34,34,34,34,1,32
1677442643376,20,0.05,479,3072,2592,27,27,27,27,1,32
1677442703372,20,0.04,561,3072,2510,23,23,23,23,1,32
1677442763372,20,0.06,682,3072,2389,20,20,20,20,1,32
1677442823371,20,0.05,749,3072,2322,22,22,22,22,1,32
1677442883374,20,0.05,858,3072,2213,35,35,35,35,1,32
1677442943375,20,0.05,421,3072,2650,46,46,46,46,1,32
1677443003371,20,0.05,480,3072,2591,29,29,29,29,1,32
1677443063376,20,0.05,588,3072,2483,24,24,24,24,1,32
1677443123371,20,0.04,662,3072,2409,52,52,52,52,1,32
1677443183372,20,0.05,731,3072,2340,62,62,62,62,1,32
1677443243377,20,0.04,804,3072,2267,64,64,64,64,1,32
1677443303371,20,0.05,875,3072,2196,42,42,42,42,1,32
1677443363374,20,0.04,435,3072,2636,29,29,29,29,1,32
1677443423376,20,0.05,509,3072,2562,24,24,24,24,1,32
1677443483373,20,0.05,583,3072,2488,23,23,23,23,1,32
1677443543374,20,0.07,667,3072,2404,20,20,20,20,1,32
1677443603371,20,0.08,537,3072,2534,35,35,35,35,1,32
1677443663373,20,0.07,899,3072,2172,34,34,34,34,1,32
1677443723372,20,0.06,718,3072,2353,40,40,40,40,1,32
1677443783372,20,0.06,787,3072,2284,30,30,30,30,1,32
1677443843393,20,0.07,801,3072,2270,31,31,31,31,1,32
1677443903371,20,0.05,430,3072,2641,26,26,26,26,1,32
1677443963372,20,0.04,499,3072,2572,63,63,63,63,1,32
1677444023373,20,0.04,566,3072,2505,38,38,38,38,1,32
1677444083377,20,0.06,633,3072,2438,36,36,36,36,1,32
1677444143373,20,0.05,475,3072,2596,47,47,47,47,1,32
1677444203372,20,0.06,545,3072,2526,49,49,49,49,1,32
1677444263371,20,0.05,611,3072,2460,52,52,52,52,1,32
1677444323373,20,0.04,680,3072,2391,52,52,52,52,1,32
1677444383372,20,0.05,747,3072,2324,39,39,39,39,1,32
1677444443371,20,0.06,598,3072,2473,27,27,27,27,1,32
1677444503372,20,0.06,450,3072,2621,22,22,22,22,1,32
1677444563371,20,0.07,618,3072,2453,22,22,22,22,1,32
1677444623373,20,0.05,446,3072,2625,35,35,35,35,1,32
1677444683377,20,0.06,847,3072,2224,64,64,64,64,1,32
1677444743372,20,0.05,914,3072,2157,40,40,40,40,1,32
1677444803374,20,0.05,463,3072,2608,27,27,27,27,1,32
1677444863373,20,0.04,529,3072,2542,26,26,26,26,1,32
1677444923377,20,0.04,598,3072,2473,23,23,23,23,1,32
1677444983372,20,0.05,664,3072,2407,20,20,20,20,1,32
1677445043372,20,0.06,731,3072,2340,42,42,42,42,1,32
1677445103373,20,0.05,798,3072,2273,62,62,62,62,1,32
1677445163373,20,0.05,863,3072,2208,70,70,70,70,1,32
1677445223373,20,0.05,932,3072,2139,71,71,71,71,1,32
1677445283373,20,0.04,485,3072,2586,70,70,70,70,1,32
1677445343372,20,0.05,552,3072,2519,70,70,70,70,1,32
1677445403376,20,0.05,619,3072,2452,39,39,39,39,1,32
1677445463372,20,0.06,685,3072,2386,25,25,25,25,1,32
1677445523375,20,0.05,752,3072,2319,23,23,23,23,1,32
1677445583373,20,0.04,819,3072,2252,37,37,37,37,1,32
1677445643372,20,0.04,892,3072,2179,37,37,37,37,1,32
1677445703374,20,0.04,450,3072,2621,42,42,42,42,1,32
1677445763372,20,0.05,536,3072,2535,38,38,38,38,1,32
1677445823374,20,0.05,631,3072,2440,44,44,44,44,1,32
1677445883372,20,0.04,684,3072,2387,38,38,38,38,1,32
1677445943374,20,0.04,738,3072,2333,35,35,35,35,1,32
1677446003371,20,0.05,489,3072,2582,36,36,36,36,1,32
1677446063373,20.21,0.06,888,3072,2183,40,40,40,40,1,32
1677446123372,20,0.06,429,3072,2642,34,34,34,34,1,32
1677446183372,20,0.05,499,3072,2572,49,49,49,49,1,32
1677446243373,20,0.06,552,3072,2519,38,38,38,38,1,32
1677446303372,20,0.05,607,3072,2464,66,66,66,66,1,32
1677446363372,20,0.06,676,3072,2395,62,62,62,62,1,32
1677446423372,20,0.05,816,3072,2255,38,38,38,38,1,32
1677446483373,20,0.05,443,3072,2628,32,32,32,32,1,32
1677446543374,20,0.05,581,3072,2490,30,30,30,30,1,32
1677446603374,20,0.07,779,3072,2292,48,48,48,48,1,32
1677446663373,20,0.04,833,3072,2238,56,56,56,56,1,32
1677446723373,20,0.05,917,3072,2154,59,59,59,59,1,32
1677446783371,20.55,0.05,522,3072,2549,58,58,58,58,1,32
1677446843373,20.27,0.05,689,3072,2382,59,59,59,59,1,32
1677446903372,20,0.06,834,3072,2237,36,36,36,36,1,32
1677446963373,20,0.06,476,3072,2595,37,37,37,37,1,32
1677447023371,20,0.05,630,3072,2441,33,33,33,33,1,32
1677447083372,20,0.05,913,3072,2158,31,31,31,31,1,32
1677447143372,20,0.05,568,3072,2503,23,23,23,23,1,32
1677447203377,20,0.05,826,3072,2245,22,22,22,22,1,32
1677447263373,20,0.06,484,3072,2587,31,31,31,31,1,32
1677447323371,20,0.07,701,3072,2370,31,31,31,31,1,32
1677447383373,20,0.06,464,3072,2607,38,38,38,38,1,32
1677447443374,20,0.05,526,3072,2545,50,50,50,50,1,32
1677447503372,20,0.06,725,3072,2346,51,51,51,51,1,32
1677447563372,20,0.06,481,3072,2590,30,30,30,30,1,32
1677447623372,20,0.05,793,3072,2278,46,46,46,46,1,32
1677447683371,20,0.05,567,3072,2504,53,53,53,53,1,32
1677447743372,20,0.05,635,3072,2436,54,54,54,54,1,32
1677447803375,20,0.06,457,3072,2614,56,56,56,56,1,32
1677447863371,20,0.05,602,3072,2469,36,36,36,36,1,32
1677447923373,20,0.05,744,3072,2327,51,51,51,51,1,32
1677447983374,20,0.04,798,3072,2273,41,41,41,41,1,32
1677448043391,20,0.05,862,3072,2209,35,35,35,35,1,32
1677448103374,20.51,0.05,576,3072,2495,55,55,55,55,1,32
1677448163372,20,0.05,840,3072,2231,37,37,37,37,1,32
1677448223373,20,0.06,472,3072,2599,26,26,26,26,1,32
1677448283372,20,0.05,695,3072,2376,58,58,58,58,1,32
1677448343371,20,0.05,516,3072,2555,52,52,52,52,1,32
1677448403373,20,0.05,458,3072,2613,32,32,32,32,1,32
1677448463379,20,0.19,695,3072,2376,44,44,44,44,1,32
1677448507564,20,0,433,3072,2638,0,0,0,0,0,32
1677448567517,20.01,0.16,888,3072,2183,0,0,0,0,0,32
1677448627512,20,0.06,934,3072,2137,0,0,0,0,0,32
1677448687512,20,0.04,422,3072,2649,0,0,0,0,0,32
1677448747517,20,0.04,469,3072,2602,0,0,0,0,0,32
1677448807511,20,0.05,519,3072,2552,0,0,0,0,0,32
1677448867515,20,0.05,587,3072,2484,0,0,0,0,0,32
1677448927513,20,0.05,631,3072,2440,0,0,0,0,0,32
1677448987511,20,0.06,675,3072,2396,0,0,0,0,0,32
1677449047510,20,0.04,719,3072,2352,0,0,0,0,0,32
1677449107510,20,0.04,762,3072,2309,0,0,0,0,0,32
1677449167511,20,0.04,806,3072,2265,0,0,0,0,0,32
1677449227511,20,0.04,849,3072,2222,0,0,0,0,0,32
1677449287512,20,0.04,893,3072,2178,0,0,0,0,0,32
1677449347518,20,0.05,937,3072,2134,0,0,0,0,0,32
1677449407519,20,0.05,432,3072,2639,0,0,0,0,0,32
1677449467510,20,0.06,472,3072,2599,0,0,0,0,0,32
1677449527510,20,0.04,398,3072,2673,0,0,0,0,0,32
1677449587510,20,0.04,440,3072,2631,0,0,0,0,0,32
1677449647510,20,0.04,482,3072,2589,0,0,0,0,0,32
1677449707513,20,0.05,524,3072,2547,0,0,0,0,0,32
1677449767510,20,0.04,567,3072,2504,0,0,0,0,0,32
1677449827512,20,0.04,608,3072,2463,0,0,0,0,0,32
1677449887510,20,0.04,649,3072,2422,0,0,0,0,0,32
1677449947510,20,0.04,693,3072,2378,0,0,0,0,0,32
1677450007510,20,0.03,735,3072,2336,0,0,0,0,0,32
1677450067511,20,0.04,776,3072,2295,0,0,0,0,0,32
1677450127510,20,0.05,818,3072,2253,0,0,0,0,0,32
1677450187514,20,0.05,860,3072,2211,0,0,0,0,0,32
1677450247509,20,0.06,902,3072,2169,0,0,0,0,0,32
1677450307510,20,0.04,952,3072,2119,0,0,0,0,0,32
1677450367511,20,0.04,430,3072,2641,0,0,0,0,0,32
1677450427510,20,0.04,471,3072,2600,0,0,0,0,0,32
1677450487511,20,0.04,514,3072,2557,0,0,0,0,0,32
1677450547510,20,0.04,554,3072,2517,0,0,0,0,0,32
1677450607509,20,0.04,596,3072,2475,0,0,0,0,0,32
1677450667512,20,0.04,639,3072,2432,0,0,0,0,0,32
1677450727510,20,0.04,681,3072,2390,0,0,0,0,0,32
1677450787511,20,0.04,722,3072,2349,0,0,0,0,0,32
1677450847511,20,0.04,763,3072,2308,0,0,0,0,0,32
1677450907511,20,0.05,804,3072,2267,0,0,0,0,0,32
1677450967512,20,0.04,845,3072,2226,0,0,0,0,0,32
1677451027511,20,0.05,888,3072,2183,0,0,0,0,0,32
1677451087510,20,0.05,930,3072,2141,0,0,0,0,0,32
1677451147514,20,0.05,404,3072,2667,0,0,0,0,0,32
1677451207511,20,0.04,444,3072,2627,0,0,0,0,0,32
1677451267511,20,0.07,487,3072,2584,0,0,0,0,0,32
1677451327512,20,0.04,529,3072,2542,0,0,0,0,0,32
1677451387511,20,0.06,570,3072,2501,0,0,0,0,0,32
1677451447511,20,0.04,612,3072,2459,0,0,0,0,0,32
1677451507512,20,0.04,652,3072,2419,0,0,0,0,0,32
1677451567512,20,0.06,695,3072,2376,0,0,0,0,0,32
1677451627515,20,0.04,736,3072,2335,0,0,0,0,0,32
1677451687511,20,0.05,779,3072,2292,0,0,0,0,0,32
1677451747515,20,0.04,820,3072,2251,0,0,0,0,0,32
1677451807510,20,0.04,862,3072,2209,0,0,0,0,0,32
1677451867518,20,0.05,903,3072,2168,0,0,0,0,0,32
