time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677383621553,20,0.05,539,3072,2532,0,0,0,0,0,32
1677383681555,20,0.05,585,3072,2486,0,0,0,0,0,32
1677383741543,20,0.07,633,3072,2438,0,0,0,0,0,32
1677383801543,20,0.06,679,3072,2392,0,0,0,0,0,32
1677383861545,20,0.05,724,3072,2347,0,0,0,0,0,32
1677383921549,20,0.05,769,3072,2302,0,0,0,0,0,32
1677383981545,20,0.05,813,3072,2258,0,0,0,0,0,32
1677384041550,20,0.04,857,3072,2214,0,0,0,0,0,32
1677384101546,20,0.06,902,3072,2169,0,0,0,0,0,32
1677384161545,20,0.05,947,3072,2124,0,0,0,0,0,32
1677384221547,20,0.05,991,3072,2080,0,0,0,0,0,32
1677384281544,20,0.05,497,3072,2574,0,0,0,0,0,32
1677384341544,20,0.06,541,3072,2530,0,0,0,0,0,32
1677384401546,20,0.06,587,3072,2484,0,0,0,0,0,32
1677384461549,20,0.06,630,3072,2441,0,0,0,0,0,32
1677384521547,20,0.05,676,3072,2395,0,0,0,0,0,32
1677384581544,20,0.05,720,3072,2351,0,0,0,0,0,32
1677384641545,20,0.06,765,3072,2306,0,0,0,0,0,32
1677384701544,20,0.05,809,3072,2262,0,0,0,0,0,32
1677384761544,20,0.05,853,3072,2218,0,0,0,0,0,32
1677384821551,20,0.05,897,3072,2174,0,0,0,0,0,32
1677384881549,20,0.06,503,3072,2568,0,0,0,0,0,32
1677384941551,20,0.05,546,3072,2525,0,0,0,0,0,32
1677385001546,20,0.05,590,3072,2481,0,0,0,0,0,32
1677385061553,20,0.05,634,3072,2437,0,0,0,0,0,32
1677385121547,20,0.06,679,3072,2392,0,0,0,0,0,32
1677385181545,20,0.05,723,3072,2348,0,0,0,0,0,32
1677385241548,20,0.04,770,3072,2301,0,0,0,0,0,32
1677385301545,20,0.07,814,3072,2257,0,0,0,0,0,32
1677385361545,20,0.04,862,3072,2209,0,0,0,0,0,32
1677385421544,20,0.06,906,3072,2165,0,0,0,0,0,32
1677385481545,20,0.05,949,3072,2122,0,0,0,0,0,32
1677385541548,20,0.06,995,3072,2076,0,0,0,0,0,32
1677385601545,20,0.05,1042,3072,2029,0,0,0,0,0,32
1677385661547,20,0.06,531,3072,2540,0,0,0,0,0,32
1677385721547,20,0.05,575,3072,2496,0,0,0,0,0,32
1677385781550,20,0.04,622,3072,2449,0,0,0,0,0,32
1677385841543,20,0.05,667,3072,2404,0,0,0,0,0,32
1677385901547,20,0.05,711,3072,2360,0,0,0,0,0,32
1677385961548,20,0.06,758,3072,2313,0,0,0,0,0,32
1677386021544,20,0.05,804,3072,2267,0,0,0,0,0,32
1677386081546,20,0.04,849,3072,2222,0,0,0,0,0,32
1677386141546,20,0.07,892,3072,2179,0,0,0,0,0,32
1677386201543,20,0.05,943,3072,2128,0,0,0,0,0,32
1677386261551,20,0.05,987,3072,2084,0,0,0,0,0,32
1677386321548,20,0.06,1035,3072,2036,0,0,0,0,0,32
1677386381554,20,0.06,503,3072,2568,0,0,0,0,0,32
1677386441543,20,0.07,547,3072,2524,0,0,0,0,0,32
1677386501548,20,0.05,592,3072,2479,0,0,0,0,0,32
1677386561551,20,0.04,638,3072,2433,0,0,0,0,0,32
1677386621546,20,0.05,682,3072,2389,0,0,0,0,0,32
