time,tps,cpuusage,memoryused,memorytotal,memoryfree,pingaverage,pingmedian,pingmin,pingmax,playeronline,playermax
1677122770445,20,0.04,717,814,96,0,0,0,0,0,32
1677122830446,20,0.04,672,814,141,0,0,0,0,0,32
1677122890449,20,0.05,691,814,122,0,0,0,0,0,32
1677122950444,20,0.04,706,814,107,0,0,0,0,0,32
1677123010446,20,0.04,717,814,96,0,0,0,0,0,32
1677123070450,20,0.04,676,814,137,0,0,0,0,0,32
1677123130446,20,0.04,694,814,119,0,0,0,0,0,32
1677123190445,20,0.06,673,814,140,0,0,0,0,0,32
1677123250445,20,0.05,689,814,124,0,0,0,0,0,32
1677123310447,20,0.07,702,814,111,0,0,0,0,0,32
1677123370456,20,0.08,720,814,93,0,0,0,0,0,32
1677123430444,20,0.06,688,814,125,0,0,0,0,0,32
1677123490446,20,0.05,714,814,99,0,0,0,0,0,32
1677123550444,20,0.05,686,814,127,0,0,0,0,0,32
1677123610448,20,0.06,713,814,100,0,0,0,0,0,32
1677123670445,20,0.08,708,814,105,0,0,0,0,0,32
1677123730447,20,0.07,684,814,129,0,0,0,0,0,32
1677123790447,20,0.05,678,814,135,0,0,0,0,0,32
1677123850444,20,0.04,708,814,105,0,0,0,0,0,32
1677123910446,20,0.07,688,814,125,0,0,0,0,0,32
1677123970445,20,0.06,714,814,99,0,0,0,0,0,32
1677124030448,20,0.05,692,814,120,0,0,0,0,0,32
1677124090486,20,0.05,721,814,136,0,0,0,0,0,32
1677124150444,20,0.07,709,814,104,0,0,0,0,0,32
1677124210445,20,0.07,681,814,132,0,0,0,0,0,32
1677124270448,20,0.05,709,814,104,0,0,0,0,0,32
1677124330445,20,0.05,681,814,132,0,0,0,0,0,32
1677124390446,20,0.05,720,814,93,0,0,0,0,0,32
1677124450445,20,0.05,704,814,109,0,0,0,0,0,32
1677124510445,20,0.05,686,814,127,0,0,0,0,0,32
1677124570451,20,0.05,724,814,89,0,0,0,0,0,32
1677124630447,20,0.05,711,814,102,0,0,0,0,0,32
1677124690447,20,0.05,696,814,117,0,0,0,0,0,32
1677124750448,20,0.06,689,814,124,0,0,0,0,0,32
1677124810446,20,0.05,698,814,115,0,0,0,0,0,32
1677124870446,20,0.05,718,814,95,0,0,0,0,0,32
1677124930447,20,0.05,691,814,122,0,0,0,0,0,32
1677124990445,20,0.04,712,814,101,0,0,0,0,0,32
1677125050445,20,0.05,721,814,92,0,0,0,0,0,32
1677125110447,20,0.05,689,814,124,0,0,0,0,0,32
1677125170447,20,0.05,697,814,116,0,0,0,0,0,32
1677125230445,20,0.05,694,814,119,0,0,0,0,0,32
1677125290446,20,0.04,693,814,120,0,0,0,0,0,32
1677125350444,20,0.05,696,814,117,0,0,0,0,0,32
1677125410447,20,0.05,705,814,108,0,0,0,0,0,32
1677125470444,20,0.06,711,814,102,0,0,0,0,0,32
1677125530444,20,0.06,688,814,125,0,0,0,0,0,32
1677125590445,20,0.06,717,814,96,0,0,0,0,0,32
1677125650446,20,0.05,689,814,124,0,0,0,0,0,32
1677125710448,20,0.08,708,814,105,0,0,0,0,0,32
1677125770445,20,0.08,721,814,92,0,0,0,0,0,32
1677125830448,20,0.06,694,814,119,0,0,0,0,0,32
1677125890445,20,0.05,716,814,97,0,0,0,0,0,32
1677125950446,20,0.06,697,814,116,0,0,0,0,0,32
1677126010444,20,0.05,710,814,103,0,0,0,0,0,32
1677126070446,20,0.06,724,814,89,0,0,0,0,0,32
1677126130447,20,0.05,715,814,98,0,0,0,0,0,32
1677126190445,20,0.06,714,814,99,0,0,0,0,0,32
1677126250446,20,0.07,699,814,114,0,0,0,0,0,32
1677126310444,20,0.06,717,814,96,0,0,0,0,0,32
1677126370446,20,0.05,697,814,116,0,0,0,0,0,32
1677126430447,20,0.06,712,814,101,0,0,0,0,0,32
1677126490444,20,0.06,701,814,112,0,0,0,0,0,32
1677126550445,20,0.05,726,814,87,0,0,0,0,0,32
1677126610447,20,0.06,717,814,96,0,0,0,0,0,32
1677126670448,20,0.04,704,814,109,0,0,0,0,0,32
1677126730445,20,0.06,718,814,95,0,0,0,0,0,32
1677126790444,20,0.05,709,814,104,0,0,0,0,0,32
1677126850452,20,0.06,723,814,90,0,0,0,0,0,32
1677126910446,20,0.04,704,814,109,0,0,0,0,0,32
1677126970445,20,0.04,725,814,88,0,0,0,0,0,32
1677127030445,20,0.15,705,814,108,0,0,0,0,0,32
1677127090444,20,0.06,699,814,114,0,0,0,0,0,32
1677127150445,20,0.07,721,814,92,0,0,0,0,0,32
1677127210453,20,0.05,707,814,105,0,0,0,0,0,32
1677127270446,20,0.07,712,814,101,0,0,0,0,0,32
1677127330447,20,0.13,700,814,112,0,0,0,0,0,32
1677127390446,20,0.14,725,814,88,0,0,0,0,1,32
1677127450446,20,0.07,725,814,88,10,10,10,10,1,32
1677127510450,20,0.05,717,814,96,14,14,14,14,1,32
1677127570447,20,0.16,731,814,82,17,17,17,17,1,32
1677127630449,20,0.06,750,814,63,17,17,17,17,1,32
1677127690445,20,0.11,666,1228,561,16,16,16,16,1,32
1677127750445,20,0.06,580,1228,647,19,19,19,19,1,32
1677127810446,20,0.07,628,1228,599,25,25,25,25,1,32
1677127870445,20,0.06,591,1228,636,18,18,18,18,1,32
1677127930487,20,0.05,963,1228,264,16,16,16,16,1,32
1677127990444,20,0.05,833,1228,394,17,17,17,17,1,32
1677128050446,20,0.06,739,1228,488,15,15,15,15,1,32
1677128110444,20,0.08,773,1228,454,15,15,15,15,1,32
1677128170446,20,0.09,743,1228,484,18,18,18,18,1,32
1677128230446,20,0.06,955,1228,272,0,0,0,0,0,32
1677128309399,20,0,888,3072,2183,0,0,0,0,0,32
1677128369370,20.06,0.33,605,3072,2466,0,0,0,0,0,32
1677128429376,20,0.11,664,3072,2407,0,0,0,0,0,32
1677128489372,20,0.05,728,3072,2343,0,0,0,0,0,32
1677128549369,20,0.04,417,3072,2654,0,0,0,0,0,32
1677128609369,20,0.04,479,3072,2592,0,0,0,0,0,32
1677128669370,20,0.05,425,3072,2646,0,0,0,0,0,32
1677128729370,20,0.04,480,3072,2591,0,0,0,0,0,32
1677128789371,20,0.04,535,3072,2536,0,0,0,0,0,32
1677128849372,20,0.04,586,3072,2485,0,0,0,0,0,32
1677128909374,20,0.03,638,3072,2433,0,0,0,0,0,32
1677128969370,20,0.04,695,3072,2376,0,0,0,0,0,32
1677129029384,20,0.05,748,3072,2323,0,0,0,0,0,32
1677129089369,20,0.03,397,3072,2674,0,0,0,0,0,32
1677129149370,20,0.04,449,3072,2622,0,0,0,0,0,32
1677129209370,20,0.04,504,3072,2567,0,0,0,0,0,32
1677129269371,20,0.04,559,3072,2512,0,0,0,0,0,32
1677129329370,20,0.03,610,3072,2461,0,0,0,0,0,32
1677129389370,20,0.03,381,3072,2690,0,0,0,0,0,32
1677129449371,20,0.03,435,3072,2636,0,0,0,0,0,32
1677129509370,20,0.03,487,3072,2584,0,0,0,0,0,32
1677129569369,20,0.03,538,3072,2533,0,0,0,0,0,32
1677129629371,20,0.03,587,3072,2484,0,0,0,0,0,32
1677129689370,20,0.03,636,3072,2435,0,0,0,0,0,32
1677129749369,20,0.03,379,3072,2692,0,0,0,0,0,32
1677129809369,20,0.04,432,3072,2639,0,0,0,0,0,32
1677129869370,20,0.04,483,3072,2588,0,0,0,0,0,32
1677129929372,20,0.03,535,3072,2536,0,0,0,0,0,32
1677129989371,20,0.03,586,3072,2485,0,0,0,0,0,32
1677130049373,20,0.04,634,3072,2437,0,0,0,0,0,32
1677130109370,20,0.03,691,3072,2380,0,0,0,0,0,32
1677130169370,20,0.03,396,3072,2675,0,0,0,0,0,32
1677130229368,20,0.03,445,3072,2626,0,0,0,0,0,32
1677130289371,20,0.04,495,3072,2576,0,0,0,0,0,32
1677130349370,20,0.03,545,3072,2526,0,0,0,0,0,32
1677130409370,20,0.03,595,3072,2476,0,0,0,0,0,32
1677130469369,20,0.03,646,3072,2425,0,0,0,0,0,32
1677130529374,20,0.04,693,3072,2378,0,0,0,0,0,32
1677130589370,20,0.03,742,3072,2329,0,0,0,0,0,32
1677130649369,20,0.03,790,3072,2281,0,0,0,0,0,32
1677130709370,20,0.03,401,3072,2670,0,0,0,0,0,32
1677130769369,20,0.03,452,3072,2619,0,0,0,0,0,32
1677130829369,20,0.03,500,3072,2571,0,0,0,0,0,32
1677130889369,20,0.03,550,3072,2521,0,0,0,0,0,32
1677130949370,20,0.03,597,3072,2474,0,0,0,0,0,32
1677131009371,20,0.03,646,3072,2425,0,0,0,0,0,32
1677131069370,20,0.03,696,3072,2375,0,0,0,0,0,32
1677131129371,20,0.03,745,3072,2326,0,0,0,0,0,32
1677131189381,20,0.03,793,3072,2278,0,0,0,0,0,32
1677131249371,20,0.03,841,3072,2230,0,0,0,0,0,32
1677131309369,20,0.05,889,3072,2182,0,0,0,0,0,32
1677131369373,20,0.03,407,3072,2664,0,0,0,0,0,32
1677131429370,20,0.04,457,3072,2614,0,0,0,0,0,32
1677131489370,20,0.03,506,3072,2565,0,0,0,0,0,32
1677131549375,20,0.03,553,3072,2518,0,0,0,0,0,32
1677131609371,20,0.06,601,3072,2470,0,0,0,0,0,32
1677131669371,20,0.04,652,3072,2419,0,0,0,0,0,32
1677131729369,20,0.03,700,3072,2371,0,0,0,0,0,32
1677131789371,20,0.03,748,3072,2323,0,0,0,0,0,32
1677131849369,20,0.03,800,3072,2271,0,0,0,0,0,32
1677131909372,20,0.03,852,3072,2219,0,0,0,0,0,32
1677131969368,20,0.03,397,3072,2674,0,0,0,0,0,32
1677132029370,20,0.03,446,3072,2625,0,0,0,0,0,32
1677132089369,20,0.03,496,3072,2575,0,0,0,0,0,32
1677132149371,20,0.05,547,3072,2524,0,0,0,0,0,32
1677132209369,20,0.03,598,3072,2473,0,0,0,0,0,32
1677132269369,20,0.04,648,3072,2423,0,0,0,0,0,32
1677132329369,20,0.03,697,3072,2374,0,0,0,0,0,32
1677132389369,20,0.03,746,3072,2325,0,0,0,0,0,32
1677132449370,20,0.03,796,3072,2275,0,0,0,0,0,32
1677132509369,20,0.03,846,3072,2225,0,0,0,0,0,32
1677132569370,20,0.03,897,3072,2174,0,0,0,0,0,32
1677132629368,20,0.04,947,3072,2124,0,0,0,0,0,32
1677132689370,20,0.03,995,3072,2076,0,0,0,0,0,32
1677132749370,20,0.03,1044,3072,2027,0,0,0,0,0,32
1677132809369,20,0.04,395,3072,2676,0,0,0,0,0,32
1677132869371,20,0.03,446,3072,2625,0,0,0,0,0,32
1677132929370,20,0.03,495,3072,2576,0,0,0,0,0,32
1677132989370,20,0.03,544,3072,2527,0,0,0,0,0,32
1677133049380,20,0.03,591,3072,2480,0,0,0,0,0,32
1677133109370,20,0.03,641,3072,2430,0,0,0,0,0,32
1677133169369,20,0.04,693,3072,2378,0,0,0,0,0,32
1677133229369,20,0.03,740,3072,2331,0,0,0,0,0,32
1677133289370,20,0.05,789,3072,2282,0,0,0,0,0,32
1677133349376,20,0.04,838,3072,2233,0,0,0,0,0,32
1677133409371,20,0.06,886,3072,2185,0,0,0,0,0,32
1677133469370,20,0.04,937,3072,2134,0,0,0,0,0,32
1677133529370,20,0.03,986,3072,2085,0,0,0,0,0,32
1677133589370,20,0.03,1036,3072,2035,0,0,0,0,0,32
1677133649369,20,0.03,397,3072,2674,0,0,0,0,0,32
1677133709370,20,0.03,447,3072,2624,0,0,0,0,0,32
1677133769370,20,0.04,500,3072,2571,0,0,0,0,0,32
1677133829375,20,0.03,547,3072,2524,0,0,0,0,0,32
1677133889369,20,0.03,597,3072,2474,0,0,0,0,0,32
1677133949369,20,0.03,647,3072,2424,0,0,0,0,0,32
1677134009368,20,0.03,697,3072,2374,0,0,0,0,0,32
1677134069371,20,0.03,748,3072,2323,0,0,0,0,0,32
1677134129371,20,0.03,797,3072,2274,0,0,0,0,0,32
1677134189370,20,0.03,847,3072,2224,0,0,0,0,0,32
1677134249371,20,0.04,897,3072,2174,0,0,0,0,0,32
1677134309371,20,0.03,946,3072,2125,0,0,0,0,0,32
1677134369368,20,0.03,997,3072,2074,0,0,0,0,0,32
1677134429369,20,0.03,1045,3072,2026,0,0,0,0,0,32
1677134489371,20,0.03,1094,3072,1977,0,0,0,0,0,32
1677134549368,20,0.03,398,3072,2673,0,0,0,0,0,32
1677134609371,20,0.03,450,3072,2621,0,0,0,0,0,32
1677134669374,20,0.04,504,3072,2567,0,0,0,0,0,32
1677134729369,20,0.03,554,3072,2517,0,0,0,0,0,32
1677134789370,20,0.05,604,3072,2467,0,0,0,0,0,32
1677134849369,20,0.03,652,3072,2419,0,0,0,0,0,32
1677134909370,20,0.03,703,3072,2368,0,0,0,0,0,32
1677134969370,20,0.03,756,3072,2315,0,0,0,0,0,32
1677135029371,20,0.02,805,3072,2266,0,0,0,0,0,32
1677135089382,20,0.03,855,3072,2216,0,0,0,0,0,32
1677135149369,20,0.03,904,3072,2167,0,0,0,0,0,32
1677135209372,20,0.02,954,3072,2117,0,0,0,0,0,32
1677135269373,20,0.03,1005,3072,2066,0,0,0,0,0,32
1677135329376,20,0.03,1054,3072,2017,0,0,0,0,0,32
1677135389372,20,0.03,1106,3072,1965,0,0,0,0,0,32
1677135449373,20,0.03,1162,3072,1909,0,0,0,0,0,32
1677135509372,20,0.03,1211,3072,1860,0,0,0,0,0,32
1677135569370,20,0.03,1262,3072,1809,0,0,0,0,0,32
1677135629369,20,0.03,424,3072,2647,0,0,0,0,0,32
1677135689372,20,0.04,475,3072,2596,0,0,0,0,0,32
1677135749369,20,0.04,526,3072,2545,0,0,0,0,0,32
1677135809368,20,0.02,576,3072,2495,0,0,0,0,0,32
1677135869372,20,0.03,631,3072,2440,0,0,0,0,0,32
1677135929369,20,0.03,681,3072,2390,0,0,0,0,0,32
1677135989370,20,0.02,730,3072,2341,0,0,0,0,0,32
1677136049371,20,0.03,779,3072,2292,0,0,0,0,0,32
1677136109369,20,0.03,829,3072,2242,0,0,0,0,0,32
1677136169370,20,0.03,883,3072,2188,0,0,0,0,0,32
1677136229384,20,0.03,933,3072,2138,0,0,0,0,0,32
1677136289369,20,0.02,982,3072,2089,0,0,0,0,0,32
1677136349370,20,0.04,1032,3072,2039,0,0,0,0,0,32
1677136409370,20,0.02,1080,3072,1991,0,0,0,0,0,32
1677136469377,20,0.03,1132,3072,1939,0,0,0,0,0,32
1677136529370,20,0.03,1182,3072,1889,0,0,0,0,0,32
1677136589372,20,0.03,1229,3072,1842,0,0,0,0,0,32
1677136649369,20,0.03,1278,3072,1793,0,0,0,0,0,32
1677136709372,20,0.03,379,3072,2692,0,0,0,0,0,32
1677136769370,20,0.03,433,3072,2638,0,0,0,0,0,32
1677136829369,20,0.02,483,3072,2588,0,0,0,0,0,32
1677136889371,20,0.02,532,3072,2539,0,0,0,0,0,32
1677136949370,20,0.03,583,3072,2488,0,0,0,0,0,32
1677137009370,20,0.03,632,3072,2439,0,0,0,0,0,32
1677137069376,20,0.03,687,3072,2384,0,0,0,0,0,32
1677137129369,20,0.03,737,3072,2334,0,0,0,0,0,32
1677137189370,20,0.04,796,3072,2275,0,0,0,0,0,32
1677137249371,20,0.03,854,3072,2217,0,0,0,0,0,32
1677137309371,20,0.03,903,3072,2168,0,0,0,0,0,32
1677137369369,20,0.05,956,3072,2115,0,0,0,0,0,32
1677137429371,20,0.03,1007,3072,2064,0,0,0,0,0,32
1677137489373,20,0.04,1058,3072,2013,0,0,0,0,0,32
1677137549370,20,0.03,1110,3072,1961,0,0,0,0,0,32
1677137609372,20,0.04,1163,3072,1908,0,0,0,0,0,32
1677137669370,20,0.04,1218,3072,1853,0,0,0,0,0,32
1677137729376,20,0.03,1267,3072,1804,0,0,0,0,0,32
1677137789370,20,0.04,1317,3072,1754,0,0,0,0,0,32
1677137849369,20,0.04,416,3072,2655,0,0,0,0,0,32
1677137909372,20,0.03,466,3072,2605,0,0,0,0,0,32
1677137969370,20,0.04,518,3072,2553,0,0,0,0,0,32
1677138029370,20,0.04,570,3072,2501,0,0,0,0,0,32
1677138089370,20,0.03,620,3072,2451,0,0,0,0,0,32
1677138149373,20,0.02,669,3072,2402,0,0,0,0,0,32
1677138209369,20,0.02,721,3072,2350,0,0,0,0,0,32
1677138269370,20,0.03,773,3072,2298,0,0,0,0,0,32
1677138329371,20,0.04,822,3072,2249,0,0,0,0,0,32
1677138389372,20,0.04,872,3072,2199,0,0,0,0,0,32
1677138449371,20,0.03,921,3072,2150,0,0,0,0,0,32
1677138509370,20,0.04,970,3072,2101,0,0,0,0,0,32
1677138569372,20,0.03,1022,3072,2049,0,0,0,0,0,32
1677138629371,20,0.03,1072,3072,1999,0,0,0,0,0,32
1677138689382,20,0.03,1121,3072,1950,0,0,0,0,0,32
1677138749371,20,0.03,1168,3072,1903,0,0,0,0,0,32
1677138809372,20,0.03,1218,3072,1853,0,0,0,0,0,32
1677138869374,20,0.02,1268,3072,1803,0,0,0,0,0,32
1677138929370,20,0.02,1321,3072,1750,0,0,0,0,0,32
1677138989369,20,0.04,430,3072,2641,0,0,0,0,0,32
1677139049371,20,0.02,480,3072,2591,0,0,0,0,0,32
1677139109371,20,0.03,531,3072,2540,0,0,0,0,0,32
1677139169370,20,0.04,581,3072,2490,0,0,0,0,0,32
1677139229380,20,0.03,630,3072,2441,0,0,0,0,0,32
1677139289369,20,0.04,678,3072,2393,0,0,0,0,0,32
1677139349369,20,0.02,729,3072,2342,0,0,0,0,0,32
1677139409370,20,0.02,781,3072,2290,0,0,0,0,0,32
1677139469374,20,0.02,835,3072,2236,0,0,0,0,0,32
1677139529369,20,0.04,883,3072,2188,0,0,0,0,0,32
1677139589369,20,0.03,932,3072,2139,0,0,0,0,0,32
1677139649371,20,0.03,982,3072,2089,0,0,0,0,0,32
1677139709369,20,0.03,1030,3072,2041,0,0,0,0,0,32
1677139769370,20,0.03,1084,3072,1987,0,0,0,0,0,32
1677139829370,20,0.04,1132,3072,1939,0,0,0,0,0,32
1677139889370,20,0.02,1181,3072,1890,0,0,0,0,0,32
1677139949369,20,0.03,1231,3072,1840,0,0,0,0,0,32
1677140009381,20,0.03,1280,3072,1791,0,0,0,0,0,32
1677140069375,20,0.02,381,3072,2690,0,0,0,0,0,32
1677140129369,20,0.03,428,3072,2643,0,0,0,0,0,32
1677140189373,20,0.02,476,3072,2595,0,0,0,0,0,32
1677140249372,20,0.02,525,3072,2546,0,0,0,0,0,32
1677140309375,20,0.03,575,3072,2496,0,0,0,0,0,32
1677140369370,20,0.04,626,3072,2445,0,0,0,0,0,32
1677140429375,20,0.02,675,3072,2396,0,0,0,0,0,32
1677140489370,20,0.04,723,3072,2348,0,0,0,0,0,32
1677140549371,20,0.02,772,3072,2299,0,0,0,0,0,32
